id,name,followers,popularity,genre
5Cmht6FxXbw5GtPOCrzjNM,charlotte martin,14996,28,electronic
0AlNB0yIoyxdKloLmK9AOR,hex cougar,34930,39,electronic
5ZPOTkvjvSGqj6F8JTqd8m,b3rror,4342,24,electronic
6HkwRgGXuqTufwpEh2dwGK,john klemmer,17073,31,jazz
78UUH1buA0gDtDnkX2dPgL,craig connelly,42948,46,electronic
4hzCcF4Leos2sKnz79nwhz,the sound,110112,44,rock
625cTtpQZkHRwLwEtpVbA1,ev.exi,8850,26,electronic
0kmuxSLDnKLPAqs6DuhegB,lavera,3033,22,electronic
1HTnNmldrSruFvjSz4zhFy,those without,12655,28,pop
4docLaOEimvNmjei3CLOzB,dosser,5731,18,rock
3FRK7L4QCaaSAY8bPD6EUA,time spent driving,4471,20,rock
6Owil7XUQjKn5rnhhcBelK,bernie leadon,5489,29,country
1lxoz3EpSQK59D8rEB2uWX,daggermouth,9845,16,rock
2wkM2cLcT5sLS1wi6OYPTH,dew-scented,11996,14,rock
50oMAfElZgbElx2ktukv47,emily yacina,47606,61,electronic
41TSOINjztNAFtwuGenWVA,chynna,112582,32,pop
4KXp3xtaz1wWXnu5u34eVX,kent,529655,60,pop
59Osbl3efzeFIGIa93er0G,botanist,12517,12,rock
4Zv449cAssgslcvInvc0wa,lione,35991,36,electronic
452VCvrlUCQPSFpYvkqKLd,karen matheson,12303,31,folk
6PIJX3z8nkwgxsYBdYuscp,mustardmind,778,0,rock
7M9PMQJI8V1A6TS6F5Y0fz,ahmir k. thompson,400,3,hip-hop
3VpSdV1HRumpQeuUkmwU99,tarik trotter,71,3,hip-hop
5PFWmR0MnukKyEDc5dCmqO,colorbred,138,0,rock
6HU4cbpiPfpQamBHHBv5AN,guesley larrieux,2,3,hip-hop
2LmyJyCF5V1eQyvHgJNbTn,leonard bernstein,245157,63,classical
2Qrn6Dm9jI2sRQE0dIGSsd,indighxst,9143,25,rock
1LaUo7NXjxYOXRQbmX4vnG,bouquet,12384,31,rock
4cEJZTp1LYoLcN2rhSTsiw,samuel krachmalnick,27,18,classical
3Ex5qqvWXjVZkWuTkYkKc6,mani obeya,899,31,electronic
5ngGcwvis1MtTMT00zzoiF,cheap time,7560,19,rock
6bzCXpLmflqUWWFuEcZUsy,candide orchestra,58,18,classical
5RaO6ECyM6IAfhFbyjuik6,bad temper joe,2014,19,blues
3QJUFtGBGL05vo0kCJZsmT,salem ilese,406796,59,electronic
1OTd5yZApZxhjFTjETUdRa,psych ward,9803,27,hip-hop
2GVtgxcx7jg5xVCZsIHSGN,dombresky,141627,49,electronic
6czfQ8MjHVmvJKA4LAnviG,baltimora,146133,59,electronic
4tF39UYlbBLqTo5JK3qX1u,blackwinterwells,45728,42,electronic
5sXo36Ivn6szSt3INzomqC,lord lhus,6475,27,hip-hop
6oosocT7xXnTK2ehoe28mJ,walter etc.,8224,15,folk
2fr702VRVFZyDIIFUsLTaJ,sean strange,8383,30,hip-hop
3B1VQErUlM3ZZ6d1EwYd2K,robyn hitchcock & the egyptians,13523,26,pop
7iJrDbKM5fEkGdm5kpjFzS,sensato,51683,49,hip-hop
3ILho2d9BCo178tZHWD3Mq,luvox,1217,12,electronic
3LpFNC9X6KX4aUmGaWaeGP,jobe,4882,36,electronic
0c7NvQ8E4SUxtHs5KT1xQp,boofbby,1314,18,electronic
6vjCIhbLklvyaDBgCcpH57,fences,39931,29,country
6KIOzKXS0IEIjhJ7nxUxP9,jus cuz,10,1,hip-hop
0d2byNiYLerfKM2DiFAByT,snowgoons,12,25,hip-hop
3L8JSRKuX9a1NQi5nfB5lZ,popstarbills,2947,16,electronic
2UPctrmLAOKa9ycGBN5UAj,sicknature,0,19,hip-hop
5ye4TzZU2L7cxiQgCZoJUH,the cadillacs,48572,35,pop
7KEJuMEVdCsk1lH5nFT2ff,gitane demone,6169,7,rock
6f8IcmSWG7IH8nc8u6vjnt,enchantment,84903,37,r&b
0MLGtE2Xb1FVrXOy5hUTbO,judicator,9320,20,rock
4IeC7nJG3VMbzXlObCCsYC,the trials of cato,25893,39,folk
3A6RBkFY3kND3Z5kXM3Cz3,extol,25119,22,rock
35nZyw3d7OIbhGeqBEPIYQ,kampfar,58639,26,rock
0UJLIlHaQrVmTkrkcfuUvg,astriaal,827,2,rock
5CKhp4ovgbSd7PdVIza7cC,andreas johnson,17012,39,pop
5av8KJJVSCVzfVNcubhk8l,brady toops,5765,18,folk
03HAheRwHmFMIrU9ThvGe0,jeff lawson,85,17,pop
3ZqorlVgZKL88eGr48JSdd,james mc william,75,4,classical
72iDlGYfVrntfpKzmAv0Hn,integrity's hosanna! music,48605,55,pop
0cLrgpG3pW4MX4nD8h6qCc,el michels affair,221373,52,r&b
2wsfVRyvXilcIvWhV8Cnj7,mary-jess leaverland,239,2,classical
4K9cMYYTPFUKQJDKxSF5DU,belore,6920,18,rock
6fP0zhB7y3p0SKO513H9DD,the erwins,10948,24,country
2pMJjUe1wagw5La8Vefqrr,huddersfield choral society,3524,39,classical
6BkZZUURSzlrrIJnGtkSSx,mary-jess,2062,17,classical
1rm6v5rwa5UbLc1owZaY0r,a few good men music ministries,6251,23,country
5ySYeIhqg4Rfs5tjteVMz3,blondfire,21248,33,electronic
2TiTzlqsBiRzHXSHQIIabT,sarah téibo,8640,29,r&b
1zyoWnL9LA1Y4OJyM8TWQO,christopher nevill eaton,13,1,classical
0UGSKGxAJfltNONQ4AtETL,the fisk jubilee singers,7646,48,country
44DNDJwAygYFhD3Pd7jOuI,shannon sanders,770,20,country
5fYyfkrYbHDQreGr7cUul0,maxine ashley,10699,35,electronic
0e6qzpphJHtObTSwD75mi0,the avener,345973,63,folk
5jW1p6bav4DYihIHewKBCq,yung l,24882,30,r&b
71fY009eJ8QSpSNGDSkSuK,dizzy mizz lizzy,71823,40,pop
1xzshfPnhdGrVKze5zCcl0,onos,81451,33,r&b
1s014jFLnQ8bmkSrioenmP,hiroya ozaki,10781,23,pop
06eDTSeVX3k8W5bNAbnF9a,papa san,34799,32,hip-hop
2HUFuZnAUpqMCS6pknQ5Cv,tosin oyelakin,583,3,folk
30RlL4fdGuFhcBqqNUIPVe,ivan parker,28868,32,country
0xxD4XGSICjmlWybbgJLHz,golden resurrection,17854,23,rock
7bXsAsoUGJlM4VVB9xOmn2,consumed,13652,29,rock
6vsums8cmn6MBqOL8f407U,stephen fearing,3065,11,folk
3gtaVMrNBTAFtlzYTeHNua,tessanne chin,38345,36,folk
2JGLjTHV2t8u8wxmLaiFfe,don moen,1320528,64,r&b
3W7lCkeecch4UD6tuC9EK6,crucify the flesh,9121,28,rock
7Ab8HLYrBEa9uzNewNInR6,vile creature,12291,11,rock
7BXFOz3QxY07FGTsI4er8J,as paradise falls,4843,3,rock
7b94X6JPVZbHisywl2XaSc,ryan mark,7099,23,folk
1L9hOwgmwVUkUftkPH0JU1,wayne marshall,15054,36,folk
1569hvm0IW3DHOfruYP2lM,robbie rosen,19830,52,electronic
5Z8mapYkacgBN46TkH9L3M,banco de gaia,32853,28,electronic
4X45nKUBNLpHB92NUo3TQE,karmacoda,2176,14,electronic
0lxKsmvWmFYwnft0XYaX2a,jennifer folker,35,7,electronic
2meCldH9KV1ehJBoluZZag,the rationals,5938,13,rock
1vmzc8V19hqhIwsQoeut96,sauve,4418,11,rock
2FCVB3cfCC0e3O8G7Gs8t6,bleib modern,26424,25,rock
0CEAa7RhcGaZtS4bMRePkd,eric whitacre virtual choir,482,19,classical
30G8Jlp6mw5RTEEzMndIZL,big shug,35177,39,hip-hop
56r1mYQ64egjnM0klZb2Cc,eric iv,16963,48,r&b
71wgN1CedM2DoHelVrI87x,friendzone,6774,23,electronic
7ajUXX5CarGicVi4qqqGWT,jordan sapp,147,11,pop
4UwKkcq5BgI9OznIHklMHe,incubite,11967,26,electronic
4i2mkyKkRrc0OvPrWqb4BE,jason gray,171940,50,pop
33BGmIyVFi7PWQri9FqxlA,kriss liss,235,0,hip-hop
7wyBxBXLVLaiF2jxHCpvTe,koop,172374,51,electronic
4GFWKWeUckdmfHIVpqSGz9,spectrum-x,2275,6,rock
2du0AaURJ4Z8FE4V9qUlGf,androcell,24929,24,electronic
2qd7hD6KaIsWmibrsfMBP7,gromz,11497,23,rock
1nhSLEYdoBHG6cJ8NDwoF1,fickle friends,139153,45,pop
2DLFxNQLAhejsOlcJLS0Ws,slaves on dope,49306,37,rock
1SDL0IuBpmrqx7Jag5HWdQ,osi,60798,32,rock
3wWP0xzLg6gDkCU8uo56Ue,common man,24,0,hip-hop
5gMP6mQ9eKRREGd2ofMvfU,maroox,3181,39,electronic
2vhJrxCoOwgkLBAWMnkLHt,trance allstars,14319,30,electronic
1hzKfT0k54Cn1HgxoOTZP9,corey feldman,9512,22,hip-hop
2j9zm5qYUbYTFAbcro3wSR,michelle drew,8,1,electronic
59xdAObFYuaKO2phzzz07H,special request,44217,36,electronic
6TsxM1CtwiUMwKLC6hqH4I,philip hill,3,1,electronic
6XyuEajY6UbCmZbdANYlIG,john jacob niles,5674,28,folk
01ZpL2TZ4QxYNDLc70RIiT,ali & gipp,12292,54,hip-hop
41kcR4JVrpn1xifg8lM2Fu,stoto,44652,47,electronic
6JUnsP7jmvYmdhbg7lTMQj,lil fate,742,30,hip-hop
0mvlKQU1qAnvgzC2L6YB2Y,chocolate tai,80,12,hip-hop
3bK9ROfCCo2WEKo2QtD6T7,ann savoy,1195,17,country
3LmEaccc7M0USGtLrsBSwE,archer prewitt,2891,8,rock
5N7su4LJtkVQVRBFq9wrIp,hvmvn,8352,5,rock
5ojumrbWWohLIuzArVoyDs,the happenings,26501,28,classical
6HnHBbeScFiQKXt3sUQA3Z,eydie gormé,209386,61,pop
1AUZ4SxTPTZL7wDE80tPcR,animadrop,19816,36,electronic
07OePkse2fcvU9wlVftNMl,se so neon,268416,48,rock
6JpZEemWmunccsrHXFUOgi,tony allen,141638,44,r&b
7KIFG17d5vFSPwA4QletIV,the crucifucks,14819,16,rock
2VVDoHqHLMwc1uG2dznzr5,vice vrsa,8274,29,electronic
0O98jlCaPzvsoei6U5jfEL,damon albarn,404824,46,r&b
197faNV22JRdMv3xmmPz4p,charleon,11148,40,electronic
3EEBJbLXXb9ShxSDsjbIh7,crabby appleton,2462,13,pop
3sb3yLRnhW2L2ulU93eKfl,beacon,49334,45,electronic
5WUrxNXVtQTh9F6EbViBlG,the maldives,3982,13,country
6nZwHbyqkNMbli2p7Sow4s,all stars,255,0,jazz
5HasGji9pLnEnBUz9bc7p8,shok paris,9804,16,rock
6d88nPjQLpyxi8vH3wgkrx,dj shawny,64730,46,electronic
6zZvfMW6XSPQcIeIdjHccY,ladi6,50892,42,folk
6USMTwO0MNDnKte5a5h0xx,y2k,334425,58,hip-hop
3sZWrl2jYnPP1vw9cIqDZV,sepalot,29074,33,folk
0YG3fiiee6tHuimu1klAMg,j. valentine,107273,45,r&b
44FVyueHCLAMyJPnvCqqwM,the lower lights,18944,39,folk
7m0ceX2PgDpdhcr0m9qpQX,on the might of princes,8730,20,rock
7aawxUgjh40JVOCohaIqyI,sublime cadaveric decomposition,13322,15,rock
6eZeDQei4hJnzUlGt4QATQ,the teen kings,557,29,rock
2zcqkPjjD4HQOTf9Opz0k7,mac bre-z,167,22,hip-hop
1aWWeFh5vMOgoNaAIMqArp,stressmatic of the federation,194,27,hip-hop
2laJ2jkfB2r3LVDrY7FrPw,ecid,5384,11,hip-hop
5X3yYLsgKu4TmZdFQQ7zZ9,swellz,349,40,hip-hop
0BaoCJlLK2seIzfDI0afUY,giz,887,40,hip-hop
4yrsPV1KOPO7GTR1Dlds8V,rachel singh,2166,4,pop
7Jy4Eh9jvXD0FdKKCJ6jWf,choppa,44616,45,hip-hop
5cfALf5vLhWIo7VeIh4fQX,xkore,25759,28,electronic
60wRxl5PGPo8uthzXn4877,michelle bonilla,1285,8,r&b
03KTlUpI4DZIWImZ2Y6tkH,lonnie youngblood,829,7,r&b
5K6YsAKuRtcczPgxAdzc3B,roy jones jr.,111371,58,hip-hop
3lRXO5oBWyTw4s7DTeV6DL,long cut,9875,30,country
14IPbsX5G4euKtQ7XWQaPW,backini,11952,9,electronic
2qguL07OSiwQUFvJFA3NBt,cliff wedge,1528,37,electronic
7CJNEJ1y0LS9f8paumvg0R,michael gruber,124,12,jazz
1NDYAcgpsX4ony5CD0QIxW,kalle moraeus,12308,37,classical
5bWUlnPx9OYKsLiUJrhCA1,jon z,7243005,73,hip-hop
6jYhZnIHndJo7eYeC9DWwO,lower class brats,28742,23,rock
2qJK42UO7YUYV8jMCrssqJ,z:ro,28944,30,hip-hop
4GyAROzBnWHCBr638r5TVP,michael cera palin,71944,42,rock
4jSYHcSo85heWskYvAULio,mojave 3,187660,48,rock
3R6f1aBWwde7ZqGv7hf4dY,eruption,81627,47,pop
3L3ejltt5dmjXkES4YSGKX,oli xl,29614,38,electronic
4eEkR7IDAXyGngHvnJZpdV,stunna girl,323902,54,hip-hop
4GCMwhffO4BBQZp2eoOapt,dori freeman,14396,21,country
412BFZsDieLWphdt8Ly2CB,the davitts,8188,33,folk
2W5wABLNgrre5orFJogc7H,leopold and his fiction,8227,23,blues
31Ql5awVZuu6X77rOZel8z,miles morrison,554,2,hip-hop
1q8H46YhdCtAO8tXHIWe2d,kytes,55421,45,rock
7z1zaOeWiHpl4SD2N9ZBgk,bloodstone,229613,42,r&b
0T5EH22oyMja9UmN0Rz95o,jon guerra,45997,53,pop
70OKxwOEkqD7a0H5Yj7nZ3,rebecca bowman,118,26,country
2LyxhWXFqUt5Zbe0KSW38j,niklas ibach,11860,39,electronic
3AnMn7mt89ynLCmv6r7qm4,nashville prime time,392,17,country
6gl67jXbrwnMYZNZv88MKk,stetsasonic,70859,32,hip-hop
52g6DEmghtDNa19ehPw9uM,buster shuffle,13935,30,folk
20QoRE4MEXGJpQwRktZ0LJ,praytell,4249,48,pop
6J2749jPHYhAZUq79rsNi0,zwette,27560,53,electronic
6UZAR4NCq8pcvxGZVlfuf2,roméo,723,29,electronic
5TVL4FXEntBYZb3ujyt6fH,the blind boys of alabama,59694,41,blues
44zM5sBndzzOBAPdbNa2fQ,la nef,2528,29,folk
7rca9XETyJ8u3jXdo6dcdb,messy marv & san quinn,17815,2,hip-hop
3CNClHbvGoliUd7kzcNzGl,lindsey marie,226,16,electronic
0HnFImXmf8r1qmmyFwDXMt,kc,1515,33,electronic
0jpeXX8CClo6hxCOAzyAKf,crystal lewis,61028,38,pop
2epRpDIZDqjmxSyysULdTQ,parimal shais,47954,45,hip-hop
7mUsBZ6g6BbAu2MBU8Nsu3,nanobii,30695,41,electronic
0abIHznUj0oKhDB29cpBZ9,go radio,134458,39,pop
5ru2x3pjrNn67D22BRwlFP,yves montand,199756,48,folk
6ydu7uQ1zZeWUA7FuKnTWG,suyano,20097,27,electronic
3LzSjgXJnvwHq4w9aN2uwA,jack lenz,2291,44,classical
54QA4zjZDOyaLN8bVthBjP,joe moses,107346,49,hip-hop
4USNIVeRwXIAdbVSTqelbh,jibbs,113240,45,hip-hop
6bFn0wonviH3NJmY1FSNkZ,colin linden,3414,12,blues
7I1nXZFCtLFGBHZHyCiEo6,mvmt youth music,248,1,electronic
4ryyCNxkhfBSXHx4k2lo3T,jesse powell,325669,43,r&b
4OSAtGZYT8lOHPzsD43WvN,mckenzie lockhart,2190,7,hip-hop
3f1bjQS5unVeAeUFWrb5DO,dusty black,10338,33,country
0xMsgcb61NZUlFO6mhBNZn,asley lenz,1,3,classical
2AaAHKo5kfPhzIrSFFZhVs,emma hunton,5682,31,classical
2gspIxQoz4YgZexo3lcivZ,holly stell,315,15,classical
5eutMkfi5noNcnHMpLdZoF,ciro dammicco,161,29,classical
4jzHHEC3qk1j4hnIWPUnsu,seaweed,25773,28,rock
0XwiFZMaYDoLvzdNHdhT4F,ginny king,26,10,classical
72U7uDocQ5sPSLHAHm1n6D,sam baker,4268,16,country
49VBcTy2P8cMmld3MZ0UEt,jeri kansas,12,10,classical
6scoaNSt1Xo97Q9kxkbXpJ,danny carroll,31,10,classical
314EDjJCQdcNfzwefA7daH,fleeting joys,58866,37,rock
0HHMWJfJPFFuZqnv2rSsyI,olivier st.louis,7869,27,electronic
1AeC9AuzqGc3IXMC2T5xny,zakk wylde,601570,56,rock
62uiaKAdkbY94iXJnXyKzc,peyton parrish,943185,63,rock
27gFTt1VYfR5fM3b6lpOMq,arrows in her,6141,20,rock
1yMAtMXGMzshFmyog2PY6W,stimela,93656,38,r&b
0IhpUC8twbvOoVNttCPrRM,rudy sarzo,1524,32,pop
6UQpTKLLzOwwiIsZh653Ct,joemy wilson,540,18,folk
1YOn5ChU6DD0NUa4gSbwdQ,trent kendall,50,24,classical
0BfzpWicBIV9LeqzBhH40h,jody gelb,2,5,classical
6fDm3JaRQFFc8YMeahJifa,daweh congo,10033,22,folk
2URJ8H4JITNKUKXCmSVUJt,"rufus bonds, jr.",143,27,classical
2XZXvrqedRMiKv6UWjAT4B,jimmy clanton,27246,38,pop
243v6y74lia0v8jy6FH5iF,northern lite,41437,43,electronic
5aBEGOeWQCJfptic9xyaAb,tones on tail,77927,33,rock
6hZgNWpmI3Ti681I6IPEvW,pearl,2423,36,electronic
7CD4S5LN8BeM1MVjL7ASK4,"""joseph and the amazing technicolor dreamcoat"" 1991 london cast",4569,39,classical
3fwlbTqKUpyNfTGAKheOd8,buddy smith,24,5,classical
1OjcBoc71FwlzD5cJGx7xk,sulli,367513,41,pop
6Ku1v7iIC5rxuiyBbIHc03,nattefrost,98978,32,rock
0g6VRF5TU1BM5FvK0yKyS2,french for rabbits,20972,29,folk
37Lx1JLLkqluNq8FmmIe1X,beast impalor,358,0,folk
105vC0oJ985P5G3g36EosL,ufomammut,59543,24,rock
6IpGCPfdHtfNZwSGihxXSj,matt sweeney,8365,39,country
2cAvReLDmjFQtCJFDJbHBU,teen suicide,377219,52,electronic
2c1TJCbT6wl9C5YHkSbb66,lc,400,14,hip-hop
4GLZpPTP7C6MlxxWdzwEiu,the gospel queens,2153,36,r&b
3lOftQQkjrA48AxTX7lJcv,the philadelphia brass ensemble & percussion,220,34,classical
6tdexW8bZTG8NgOFUCYQn1,philadelphia orchestra,44281,61,classical
7IDU8IN8mhVzQeDapp6xCR,william g. tomer,45,5,classical
3naY4Tq98GRh9K8xOsINyv,eugene ormandy,17068,55,classical
55ttwiwq5HEeUlWjNQ02Ee,henry walford davies,372,28,classical
7zXUor2RI0lTGUYKsHHCLJ,kate miner moebel,19,3,jazz
2H3xDjMmp31iLmsgXxLFyI,dee dee bridgewater,57745,34,jazz
0Te1NusV6mkAMJ1VAkzJiX,kate smith,6759,41,pop
08DLZqQd6XDAVteF9nSEJ1,paula cole,192037,51,jazz
0bRpSBtMd3stO4J6TWclMb,silver mt. zion,109663,38,rock
3g229vTyhsdwm9SO2p1FPL,lee greenwood,71839,44,country
4dbL5i2K2Sbm5xXa2LyMxo,misty river,665,6,folk
7Fh1k3NlvVj1Oj6kpfQf9f,the baboon show,55160,42,rock
5T26aFm2Sdl9qyCv67sW89,britton,6467,16,r&b
5CCf77sKGlTdfIiIDaVScj,little texas,528505,48,country
5fhMeS3lpUqUpTNuAxU2rN,malvina reynolds,13097,28,folk
4tpbhDFVVO9HBuIiCQuxMi,panzer ag,8578,14,rock
12H1Dmi64fAmmARrsyVFzy,trip lee,367998,51,hip-hop
46VosWAvtZsBl7rvxufsWG,argent,62879,32,rock
4E9rsN1uXPIM0zc9CwVBSt,vince mendoza,5913,25,jazz
3ZaZ5nrS0ypkQxeyo7H1k6,ug mass choir,5,0,r&b
0O4MEIc9HB5MiTfQX5eKNB,kobbysalm,1568,22,r&b
0K24Tk5QTxx6tkcCdnY3Od,frijid pink,25890,26,rock
7vrJulJt5VkDxYM5he1c2z,afro harmony band,0,0,r&b
50Dd971ruHE4jP4gI7l1Qa,micachu,8081,33,hip-hop
0CqDqmyIQ9VQHQp52OEbB0,unspoken,255368,52,pop
6hLWvGfoZ1QZgvF3oNrdj6,the brown boyz,3014,8,r&b
7uyn6ACwFQXPhH6PSDjmxT,earl duncan,19,6,r&b
3i28QVO4IrJ7I8ObOkymC0,something beautiful,69,0,rock
6VWHWGvsfZm3cOsRCOqwq6,anthony phillips,32903,29,rock
4sdhhi6q1Ez9l5PagQsykC,katy nichole,268606,60,pop
0G3WGAyK6oBDEFP2BawQCD,jay-rah,822,10,hip-hop
6AQnRGiSkXiVUvqz9Owe4x,southern family,3441,32,country
0TRz7X2pWrNlOqmF0MmcSK,the bowling family,7865,30,country
1pSefalk3Yw0CblqfLvy05,reuben morgan,49385,61,pop
1V6Jl3QbzQoscddZKoPupg,zg,813,10,hip-hop
1GqC9m4yoOSMNOUSHELJrK,kaadenze,419,7,hip-hop
3uHnfXxUrnPq1XYw8t8Sz2,jai,2371,25,hip-hop
3TLmpHQyBciGgCnEOnjoUV,phil joel,11426,21,rock
5kksjhM7NuvwdbisN8smAg,sir the baptist,12222,24,r&b
3pxLSxg8klHu1L9d93cpq7,andrae crouch,149728,41,r&b
5TMRulP603VraQhrFUUKnR,plus one,46795,41,pop
6AJsQaz9OxSHeBvd6A5XgL,axel konrad,641,42,electronic
0v4qnnnTMi9mgN3DUxCfHK,natalie lauren,24038,25,r&b
0hG95VUGURuOHoxgts6Br3,ben cantelon,18877,31,pop
5LfhZDNwFPdXrVhlESBE7S,dornik,19777,28,electronic
112VrRSCpsoUkVgnxZvD1w,rosie flores,14130,34,country
7LTI9KZLhnMbrDojlJK7Li,jacqueline govaert,35016,49,electronic
3i0j8jwJKHchZU40nbd2Xt,worship central,44850,29,pop
5r8iiudPlrZhgFuFocooRZ,chonda pierce,4469,9,pop
5JzA5RES9AMM9bK3oDyulT,the headhunters,18946,27,jazz
0c9qOU7URKA43mMlgJApmV,monster,2513,17,electronic
1PFwvjnnz3gPAAJvmhY9fq,soltune,3404,11,hip-hop
1LyQAOB3FZ9suynVNMhZe0,gerald collier,347,2,country
5983K2UKyCVXR16kyoLjl8,second identity,2930,21,electronic
3GwdzNSkxo92T2afjSgQ9A,shaun groves,2515,12,rock
7CTs8ZOmT6JhuXjEh59b8x,rock of ages,1869,5,rock
4JijgCwYK7vuzo5OEY2Hov,hillaryjane,6534,21,pop
3yFvZMpHoSl9WWB0w8gllv,george warren,45,2,classical
7kQFwkR1mTWfGdtZfcvrZP,claudine longet,16358,30,classical
4h7DUL1L3RrCzquDp8xQXY,ymusic,11345,32,folk
40KASaS6xyRz7kxGUnVeuV,elisa rodrigues,4948,17,jazz
6U9Y0sBj7WWqUeG8xoeV8m,amb,5862,18,hip-hop
46UMQ0cW8ToR8egkBRwAxZ,cynthia erivo,595594,79,classical
6zlQA1XhUAeqMSs1hkSi9a,chidima,2368,43,pop
6eLlZ44VYhHnvuRet0qTuH,richard elliot,68254,48,jazz
77SE4sIUzZE0HAk5VxTHpd,debra fotheringham,401,29,electronic
60JjUCBeLsuJ95WFvqFiFz,dante bowe,230362,61,pop
0hlpR1fY7s9T6D0irIl3t9,the singalings,742,33,pop
58r1rB5t3VF5X6yXGPequV,maverick city music,2961618,72,pop
1ZRTbgZMGs9HTI6SpMkySa,simon wright,902,35,rock
3gacryguGmpmCvgPGt2CBI,new york philharmonic,119841,61,classical
3dIPaddbWppnquuPkcYVDg,bbc concert orchestra,13093,52,classical
5YxebzzreNswbtYC1td4cx,tasha cobbs leonard,1567781,61,r&b
0H4IoKpLGVwsfqGah56xwM,tres mts.,1219,0,rock
2cB6hX2LI14KUTAevpaYn2,josh baldwin,126992,60,pop
4rc8nzClXj7sUjvsHVg6AD,naomi raine,558580,63,pop
4QzrhxZWtXfuW6rZATPTE7,aaron moses,12570,54,rock
1y9a1IcgzjFM6hf0DZpBCD,anthm,1596,0,electronic
3BKj8hNCnL8jR9FnjDYOhD,cliff young,794,30,pop
5CHXXNuReinAFGk3pjWgOH,melbourne symphony orchestra,5767,37,rock
0fjxee1xsPYdr06YEMj3DQ,oasis chorale,4891,27,classical
0YKaXNU9tnAbUcxUyjhHFA,relena-rochelle,3172,16,r&b
7Jc9qBeHgOrcVv0mlZgTzk,"spaceghostpurrp,",846,21,hip-hop
60XZ1DvTXVTCINO9NKPnLl,rebellion,20229,25,rock
0nYshUSXrbGoxvSDo03JMc,deep october,12816,39,hip-hop
27g98dlUdzdfK9hd51FNBu,danielle young,855,30,pop
3kQa6Tj1DvhBEYpzy9cU61,carolina youth rally choir,89,14,country
5Lp4dWpZlJJj3dhrgoeZYk,legacy five,29698,32,country
0hzKupAbz8hUjefShrBl3l,freakangel,13219,25,rock
4sTH4GWWUdEvvkiVgn03D0,drew jacobs,127934,49,country
78u21hh7csceByaxzd7pbh,state of mine,290935,55,country
4Mbc5Qewx1LhxZznOgxQfw,red letter hymnal,3477,17,electronic
3eACpoN7MC7w756Pf9r8zR,eyes of noctum,3818,4,rock
7njBiH1Uy0qNA8VvPPtEG7,gridkiller,6927,30,electronic
2ym6Gwn7qNzgiAm6VA3nsV,restrained,9794,37,electronic
6zKkaqMGGmaKLUSLTcsrls,jesse malin,23721,33,country
3F5d8k90zTpcnmzYnqXMRw,toner,13247,24,rock
0qeIrPthrLHWQNCA5FguBY,mike & kelly bowling,4830,18,country
4ZtDbCq7MFCn7MqXVK6u9i,'something rotten' male ensemble,214,30,classical
7oK8s6fCRCpwC1gPHutfMf,john cariani,681,38,classical
3WVgChZY3rEyeHd3aljzNl,john p. kee,275015,44,r&b
2CFLGsEVYWBVmdxh0VB5Ly,ms. ty scott,68,7,jazz
7qunOYwhf4EtsgMeFeji2w,hart ramsey,1043,12,jazz
2nz6FQDK68wvL0QQGc8r8O,karey kirkpatrick,866,46,classical
2rZxDlwRd2lhu8z7lGKSLo,wayne kirkpatrick,1090,46,classical
3YKRaDoNeT1EIVBx3mRJ7r,the ncc family choir,118,8,jazz
6uNxlIP5lzPFf0BHuELOuX,got the beat,880562,46,pop
5cBFMoMgcAt03YL2r0tS25,raja kumari,320029,60,hip-hop
3YXwYfVFa6hPN1NlIE5aTr,still life,6748,14,rock
7fsO7iJz8gv776THRffk0A,johanna kurkela,72445,47,rock
1r5lkGxVUvzfpxk4iuSYmX,holly t,4885,17,electronic
3Fu4HcdXhfgaXrL1IEtvNE,richard z. kruspe,5130,32,electronic
2OIJ0ZRxCM4JXBjf7dHV8A,kanga,15916,22,rock
48gy2nmcZHvx95MlB6kc03,airtunes,1417,13,electronic
0bRgrKvACOIJbCqIi4ZcJl,anasarca,766,4,rock
5nkzSFYwr8GJcwHT6vbbYL,ruben haze,1123,44,electronic
0q66IFlScb4fDO2sgZSrfZ,uninvtd,40669,42,r&b
5SGKDhFhN6I7iVWybVVmFG,singapore sling,14293,23,rock
18Tg2ofnqJ2GSG45LmruEr,maleficentia,411,1,rock
1s25YudYTrIRBOSsj917K7,one desire,28074,34,rock
34itHOQq2mvO8kiZGIrzrk,crystal eyes,17936,27,rock
3oV8g2PkoJsyxdVChVyoPt,macabre omen,7458,12,rock
1wxqEChITRFleb24XXWhYF,marco hietala,3966,30,rock
0wIhCBrT02x0GG5bKqcSAh,scream,27449,24,rock
6GbJj21JT9bkzYnu5FGscf,678nath,10542,29,hip-hop
3oi0s3WIuxBU5oh87n7za2,psychic tv,83421,35,rock
1rpmyC5KVfoFqkNHKkSTXf,jus allah,24404,31,hip-hop
3k9kCfMqAsrd90TMsYzzmo,tejon street corner thieves,43755,38,folk
0r1fPI0b5FqLNZd9Fe0PKk,big ups,13129,16,rock
6DnQYUjtYusK9QJts9HqSC,skepsis,54015,57,electronic
2ifvIECHAlEgPMBuBOJ0lG,bear mccreary,246491,61,folk
1nfx4dsznUTDrb27remxBH,malice,9828,23,rock
0jcaMhfyinUx3Pj8w4nmWZ,wild,60862,48,folk
